Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1391042,Credit card,,Identity theft / Fraud / Embezzlement,,NJ,07677,Web,05/25/2015,05/26/2015,Capital One,In progress,Yes,
1391046,Mortgage,Other mortgage,"Application, originator, mortgage broker",,CA,92691,Web,05/25/2015,05/26/2015,Nationstar Mortgage,In progress,Yes,
1391066,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NJ,07304,Web,05/25/2015,05/26/2015,Wells Fargo,In progress,Yes,
1391056,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,MI,48622,Web,05/25/2015,05/26/2015,Resurgent Capital Services L.P.,Closed with explanation,Yes,Yes
1391054,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,GA,30276,Web,05/25/2015,05/26/2015,Stonegate Mortgage Corporation,Closed with non-monetary relief,Yes,Yes
1391058,Credit reporting,,Incorrect information on credit report,Information is not mine,PR,00918,Web,05/25/2015,05/28/2015,TransUnion,Closed with explanation,Yes,
1391064,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,MI,49509,Web,05/25/2015,05/26/2015,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1391069,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,CA,91766,Web,05/25/2015,05/26/2015,Encore Capital Group,Closed with non-monetary relief,Yes,
1391071,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,TN,38125,Web,05/25/2015,05/26/2015,Wells Fargo,Closed with explanation,Yes,Yes
1390553,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,WA,98040,Web,05/25/2015,05/28/2015,Experian,Closed with non-monetary relief,Yes,
1390569,Credit reporting,,Incorrect information on credit report,Account status,MA,02021,Web,05/25/2015,05/25/2015,Experian,In progress,Yes,
1390552,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,MO,64188,Web,05/25/2015,05/25/2015,Experian,Closed with explanation,Yes,Yes
1390540,Debt collection,Non-federal student loan,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,IA,51639,Web,05/25/2015,05/25/2015,Transworld Systems Inc.,In progress,Yes,
1390539,Credit reporting,,Incorrect information on credit report,Public record,NY,12020,Web,05/25/2015,05/25/2015,Experian,In progress,Yes,
1392708,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,CA,95823,Web,05/25/2015,05/26/2015,Capital One,Closed with explanation,Yes,Yes
1390533,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78572,Web,05/25/2015,05/26/2015,TransUnion,Closed with explanation,Yes,
1390588,Credit card,,Identity theft / Fraud / Embezzlement,,GA,30076,Web,05/25/2015,05/25/2015,Capital One,In progress,Yes,
1390532,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78572,Web,05/25/2015,05/26/2015,Experian,In progress,Yes,
1390530,Credit card,,Credit determination,,VA,22031,Web,05/25/2015,05/26/2015,GE Capital Retail,Closed with explanation,Yes,
1390543,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,90230,Web,05/25/2015,05/25/2015,"Caliber Home Loans, Inc",Closed with explanation,Yes,Yes
1390535,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,FL,34679,Web,05/25/2015,05/25/2015,Encore Capital Group,Closed with non-monetary relief,Yes,
1390536,Bank account or service,Checking account,"Making/receiving payments, sending money",,NJ,08055,Web,05/25/2015,05/25/2015,Bank of America,Closed with monetary relief,Yes,
1390731,Credit card,,Identity theft / Fraud / Embezzlement,,TN,37127,Web,05/25/2015,05/29/2015,Capital One,In progress,Yes,
1390559,Debt collection,Credit card,False statements or representation,Indicated shouldn't respond to lawsuit,PA,15601,Web,05/25/2015,05/25/2015,"Weltman, Weinberg & Reis",Closed with explanation,Yes,
1390557,Credit reporting,,Credit monitoring or identity protection,Billing dispute,CT,,Web,05/25/2015,05/26/2015,Experian,Closed with explanation,Yes,Yes
1390583,Debt collection,Payday loan,Cont'd attempts collect debt not owed,Debt was paid,IL,60620,Web,05/25/2015,05/25/2015,"CashCall, Inc.",Closed with explanation,Yes,
1390572,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",,AZ,85283,Web,05/25/2015,05/25/2015,Wells Fargo,In progress,Yes,
1390564,Credit card,,Bankruptcy,,UT,84404,Web,05/25/2015,05/25/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1390567,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,AZ,85383,Web,05/25/2015,05/25/2015,Ocwen,Closed with explanation,Yes,Yes
1390571,Credit reporting,,Incorrect information on credit report,Account status,MA,02021,Web,05/25/2015,05/25/2015,TransUnion,Closed with explanation,Yes,
1390570,Credit reporting,,Incorrect information on credit report,Account status,MA,02021,Web,05/25/2015,05/26/2015,Equifax,Closed with non-monetary relief,Yes,
1390581,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,CA,92688,Web,05/25/2015,06/02/2015,"Green Tree Servicing, LLC",In progress,Yes,
1390573,Credit card,,Closing/Cancelling account,,SC,29560,Web,05/25/2015,05/25/2015,"Continental Finance Company, LLC",Closed with explanation,Yes,
1390578,Consumer loan,Installment loan,Problems when you are unable to pay,,MO,63125,Web,05/25/2015,05/29/2015,"QC Holdings, Inc.",Closed with non-monetary relief,Yes,Yes
1390575,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,NC,27288,Web,05/25/2015,05/25/2015,"Pinnacle Credit Services, LLC",Closed with explanation,Yes,
1390579,Credit reporting,,Incorrect information on credit report,Account status,TX,75232,Web,05/25/2015,05/26/2015,Equifax,In progress,Yes,
1390638,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,FL,32218,Web,05/25/2015,05/25/2015,"Homebridge Financial Services, Inc.",Closed,Yes,
1390589,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,WA,98055,Web,05/25/2015,05/26/2015,Columbia Recovery Group LLC,Closed with explanation,Yes,
1390635,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,OR,97236,Web,05/25/2015,05/25/2015,Wells Fargo,Closed with explanation,Yes,Yes
1390591,Credit card,,Billing disputes,,NY,14221,Web,05/25/2015,05/29/2015,Sterling Jewelers Inc.,Closed with explanation,Yes,
1390592,Consumer loan,Vehicle loan,Problems when you are unable to pay,,AL,35810,Web,05/25/2015,05/25/2015,Santander Consumer USA,Closed with explanation,Yes,Yes
1390593,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,CA,92555,Web,05/25/2015,05/25/2015,"Commonwealth Financial Systems, Inc.",Closed with explanation,Yes,
1390634,Bank account or service,Other bank product/service,"Account opening, closing, or management",,WA,98005,Web,05/25/2015,05/28/2015,PayPal,Closed with explanation,Yes,
1390633,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NC,27960,Web,05/25/2015,05/25/2015,Ocwen,Closed with explanation,Yes,Yes
1390632,Credit card,,Credit line increase/decrease,,WA,98226,Web,05/25/2015,05/25/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1390931,Money transfers,Domestic (US) money transfer,Fraud or scam,,CA,90292,Web,05/25/2015,05/26/2015,PayPal,Closed with explanation,Yes,
1390650,Consumer loan,Installment loan,Managing the loan or lease,,IL,60126,Web,05/25/2015,05/28/2015,GE Capital Retail,Closed with explanation,Yes,
1390647,Student loan,Non-federal student loan,Dealing with my lender or servicer,,FL,33592,Web,05/25/2015,05/25/2015,Genesis Lending,Closed with explanation,Yes,
1390649,Credit reporting,,Credit monitoring or identity protection,Problem cancelling or closing account,OH,43110,Web,05/25/2015,05/28/2015,Experian,Closed with monetary relief,Yes,
1390646,Consumer loan,Installment loan,Problems when you are unable to pay,,IA,50265,Web,05/25/2015,05/28/2015,GE Capital Retail,Closed with explanation,Yes,
1390648,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,32953,Web,05/25/2015,05/25/2015,Encore Capital Group,Closed with explanation,Yes,
1390701,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,WA,98270,Web,05/25/2015,05/25/2015,"Asset Management Outsourcing, Inc.",Closed with explanation,Yes,
1390655,Credit card,,Transaction issue,,TX,78641,Web,05/25/2015,05/25/2015,GE Capital Retail,Closed with monetary relief,Yes,
1390654,Consumer loan,Vehicle loan,Problems when you are unable to pay,,LA,70469,Web,05/25/2015,05/25/2015,Bank of America,Closed with explanation,Yes,
1390668,Credit card,,Credit card protection / Debt protection,,CA,96130,Web,05/25/2015,05/25/2015,GE Capital Retail,Closed with explanation,Yes,
1390658,Credit card,,Advertising and marketing,,FL,33896,Web,05/25/2015,05/25/2015,Discover,Closed with non-monetary relief,Yes,
1390663,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,FL,32703,Web,05/25/2015,05/25/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,Yes
1390681,Bank account or service,Other bank product/service,Deposits and withdrawals,,OH,44406,Web,05/25/2015,05/27/2015,PayPal,Closed with explanation,Yes,Yes
1390676,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,TX,77263,Web,05/25/2015,05/28/2015,"National Credit Systems,Inc.",Closed with explanation,Yes,
1390674,Money transfers,Domestic (US) money transfer,Other service issues,,FL,32773,Web,05/25/2015,05/25/2015,PayPal,Closed with explanation,No,
1390696,Debt collection,,Communication tactics,Frequent or repeated calls,FL,34761,Web,05/25/2015,05/25/2015,Penn Credit Corporation,Closed with explanation,Yes,
1390683,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,MD,20783,Web,05/25/2015,06/02/2015,"Berks Credit and Collections, Inc.",Closed with explanation,Yes,
1390694,Debt collection,Credit card,False statements or representation,Impersonated an attorney or official,TX,75028,Web,05/25/2015,05/25/2015,HSBC,Closed with explanation,Yes,
1390718,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt is not mine,TX,76092,Web,05/25/2015,05/25/2015,Wells Fargo,Closed with explanation,Yes,Yes
1390705,Credit reporting,,Incorrect information on credit report,Account status,TX,79605,Web,05/25/2015,05/25/2015,Equifax,Closed with explanation,Yes,
1390715,Mortgage,Other mortgage,Settlement process and costs,,TX,77575,Web,05/25/2015,05/25/2015,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1390714,Bank account or service,Other bank product/service,Deposits and withdrawals,,HI,96813,Web,05/25/2015,05/25/2015,Capital One,Closed with explanation,Yes,
1390739,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,NY,11367,Web,05/25/2015,05/25/2015,Equifax,Closed with explanation,Yes,
1390727,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,MS,38821,Web,05/25/2015,05/25/2015,Experian,Closed with non-monetary relief,Yes,
1390726,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,OR,97201,Web,05/25/2015,05/25/2015,JPMorgan Chase,In progress,Yes,
1390738,Consumer loan,Vehicle loan,Managing the loan or lease,,VA,23320,Web,05/25/2015,05/25/2015,Navy FCU,In progress,Yes,
1390732,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,AZ,85204,Web,05/25/2015,05/28/2015,Citibank,Closed with non-monetary relief,Yes,
1390737,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,CO,81504,Web,05/25/2015,05/29/2015,TransUnion,Closed with explanation,Yes,
1390752,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,CA,92780,Web,05/25/2015,05/29/2015,"Cavalry Investments, LLC",Closed with explanation,Yes,
1390755,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,FL,32084,Web,05/25/2015,05/25/2015,Resurgent Capital Services L.P.,Closed with explanation,Yes,Yes
1390753,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,GA,30062,Web,05/25/2015,06/01/2015,"CAB Receivables, Inc.",Untimely response,No,
1390770,Student loan,Non-federal student loan,Dealing with my lender or servicer,,PA,19128,Web,05/25/2015,05/25/2015,Navient,Closed with explanation,Yes,Yes
1390766,Credit reporting,,Incorrect information on credit report,Account status,TX,76226,Web,05/25/2015,05/28/2015,TransUnion,In progress,Yes,
1390775,Credit reporting,,Incorrect information on credit report,Account status,AZ,85048,Web,05/25/2015,05/25/2015,Experian,Closed with non-monetary relief,Yes,
1390774,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,NJ,08534,Web,05/25/2015,05/25/2015,Wells Fargo,In progress,Yes,
1390839,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,NC,28540,Web,05/25/2015,05/26/2015,Bank of America,Closed,Yes,
1390837,Mortgage,FHA mortgage,Credit decision / Underwriting,,OH,45840,Web,05/25/2015,05/26/2015,JPMorgan Chase,Closed with explanation,Yes,
1390897,Credit reporting,,Incorrect information on credit report,Public record,OH,45431,Web,05/25/2015,05/26/2015,Experian,Closed with non-monetary relief,Yes,Yes
1390844,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,FL,33029,Web,05/25/2015,05/28/2015,Nationstar Mortgage,Closed with explanation,Yes,
1390482,Credit card,,Customer service / Customer relations,,CA,94544,Web,05/24/2015,05/24/2015,Capital One,Closed with explanation,Yes,
1390457,Credit reporting,,Incorrect information on credit report,Account status,NY,11369,Web,05/24/2015,05/24/2015,Experian,In progress,Yes,
1390499,Credit card,,Closing/Cancelling account,,CA,90008,Web,05/24/2015,05/24/2015,Barclays,Closed with explanation,Yes,
1390519,Credit card,,Other,,GA,30315,Web,05/24/2015,05/24/2015,Barclays,In progress,Yes,
1390505,Mortgage,Conventional fixed mortgage,Settlement process and costs,,CA,94611,Web,05/24/2015,05/24/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1390506,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,GA,30542,Web,05/24/2015,05/24/2015,Wells Fargo,Closed with explanation,Yes,
1391013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,FL,33301,Web,05/24/2015,05/25/2015,Nationstar Mortgage,Closed with explanation,Yes,Yes
1390483,Bank account or service,Checking account,Problems caused by my funds being low,,MD,21012,Web,05/24/2015,05/24/2015,TD Bank,Closed with monetary relief,Yes,
1390478,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,OH,43560,Web,05/24/2015,05/24/2015,Equifax,Closed with non-monetary relief,Yes,
1390481,Credit reporting,,Incorrect information on credit report,Account terms,CT,06107,Web,05/24/2015,05/24/2015,Equifax,In progress,Yes,
1390471,Credit card,,Other,,CA,92169,Web,05/24/2015,05/24/2015,Capital One,Closed with explanation,Yes,
1390465,Money transfers,International money transfer,Fraud or scam,,NJ,07405,Web,05/24/2015,05/24/2015,Western Union,Closed with explanation,Yes,
1390462,Mortgage,FHA mortgage,Settlement process and costs,,CO,80917,Web,05/24/2015,05/24/2015,U.S. Bancorp,Closed with explanation,Yes,Yes
1390456,Credit reporting,,Incorrect information on credit report,Account terms,CA,95037,Web,05/24/2015,05/24/2015,Experian,Closed with explanation,Yes,
1390455,Credit reporting,,Incorrect information on credit report,Account terms,CA,95037,Web,05/24/2015,05/26/2015,Equifax,Closed with explanation,Yes,
1390444,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,CA,94110,Web,05/24/2015,05/26/2015,Experian,Closed with non-monetary relief,Yes,
1390443,Mortgage,Conventional fixed mortgage,Settlement process and costs,,VA,23454,Web,05/24/2015,05/24/2015,Stonegate Mortgage Corporation,Closed with explanation,Yes,
